Date,equity,chosen
2023-07-26,2.838606579758355,QQQ
2023-07-27,2.8318397928514396,QQQ
2023-07-28,2.8834207721255742,QQQ
2023-07-31,2.884924554183108,QQQ
2023-08-01,2.8782328169678775,QQQ
2023-08-02,2.815072111735568,QQQ
2023-08-03,2.8105609979149535,QQQ
2023-08-04,2.797401975503587,QQQ
2023-08-07,2.8210874723176893,QQQ
2023-08-08,2.7971013120328747,QQQ
2023-08-09,2.7663485971931316,QQQ
2023-08-10,2.771461270307157,QQQ
2023-08-11,2.7537913664271625,QQQ
2023-08-14,2.784694877706235,QQQ
2023-08-15,2.7551450491013267,QQQ
2023-08-16,2.725971398362789,QQQ
2023-08-17,2.69619479421892,QQQ
2023-08-18,2.6928117492934427,QQQ
2023-08-21,2.7361969769428263,QQQ
2023-08-22,2.7322867253596628,QQQ
2023-08-23,2.7753712895383345,QQQ
2023-08-24,2.7160455538455177,QQQ
2023-08-25,2.73709919970695,QQQ
2023-08-28,2.757701850362314,QQQ
2023-08-29,2.8179291117632936,QQQ
2023-08-30,2.833643773675713,QQQ
2023-08-31,2.842140885827136,QQQ
2023-09-01,2.839133321712069,QQQ
2023-09-05,2.8427424451205474,QQQ
2023-09-06,2.8177034979842674,QQQ
2023-09-07,2.797552307238945,QQQ
2023-09-08,2.8014623264701224,QQQ
2023-09-11,2.8344711791001393,QQQ
2023-09-12,2.803041622923314,QQQ
2023-09-13,2.813718429061406,QQQ
2023-09-14,2.83672685218644,QQQ
2023-09-15,2.7881539017313464,QQQ
2023-09-18,2.7910601603802387,QQQ
2023-09-19,2.785111484818283,QQQ
2023-09-20,2.7449768614619923,QQQ
2023-09-21,2.6946766063382173,QQQ
2023-09-22,2.695053016556574,QQQ
2023-09-25,2.7078539845565284,QQQ
2023-09-26,2.6671921545425517,QQQ
2023-09-27,2.6734421906311794,QQQ
2023-09-28,2.695806069345274,QQQ
2023-09-29,2.6977638671847024,QQQ
2023-10-02,2.7202787746901134,QQQ
2023-10-03,2.6725383414031505,QQQ
2023-10-04,2.708908397871901,QQQ
2023-10-05,2.7009266424268454,QQQ
2023-10-06,2.7461816065127205,QQQ
2023-10-09,2.7601875519153896,QQQ
2023-10-10,2.775473292060471,QQQ
2023-10-11,2.795277116585767,QQQ
2023-10-12,2.785563409432297,QQQ
2023-10-13,2.750549359157578,QQQ
2023-10-16,2.7816480461054276,QQQ
2023-10-17,2.772536595301329,QQQ
2023-10-18,2.736166771184565,QQQ
2023-10-19,2.710565532240616,QQQ
2023-10-20,2.670128851301693,QQQ
2023-10-23,2.6781861211424065,QQQ
2023-10-24,2.7042395170523568,QQQ
2023-10-25,2.6380512654341293,QQQ
2023-10-26,2.5877510103103543,QQQ
2023-10-27,2.6001753357399653,QQQ
2023-10-30,2.629467253639703,QQQ
2023-10-31,2.64204191080467,QQQ
2023-11-01,2.6878993635919026,QQQ
2023-11-02,2.736693745490264,QQQ
2023-11-03,2.768847078105473,QQQ
2023-11-06,2.7801417081760404,QQQ
2023-11-07,2.8064214149209783,QQQ
2023-11-08,2.808228648673064,QQQ
2023-11-09,2.7866182874516428,QQQ
2023-11-10,2.849267353609371,QQQ
2023-11-13,2.840381748936286,QQQ
2023-11-14,2.901525174220587,QQQ
2023-11-15,2.9037088181910296,QQQ
2023-11-16,2.906193590336157,QQQ
2023-11-17,2.906871361081186,QQQ
2023-11-20,2.942262053926249,QQQ
2023-11-21,2.925169080029082,QQQ
2023-11-22,2.9371421779006384,QQQ
2023-11-24,2.9330002713867946,QQQ
2023-11-27,2.930440217197996,QQQ
2023-11-28,2.9381208444683655,QQQ
2023-11-29,2.935259197400908,QQQ
2023-11-30,2.9278801630091964,QQQ
2023-12-01,2.9362380963206216,QQQ
2023-12-04,2.9089799553599436,QQQ
2023-12-05,2.91628394005997,QQQ
2023-12-06,2.899416115237856,QQQ
2023-12-07,2.9399278458684632,QQQ
2023-12-08,2.9530301743950895,QQQ
2023-12-11,2.978255467824655,QQQ
2023-12-12,3.001974888028807,QQQ
2023-12-13,3.0401519458976565,QQQ
2023-12-14,3.0375166096651864,QQQ
2023-12-15,3.0521996287569246,QQQ
2023-12-18,3.071424199779527,QQQ
2023-12-19,3.0871184147171222,QQQ
2023-12-20,3.0412444649388384,QQQ
2023-12-21,3.076630510744169,QQQ
2023-12-22,3.0812331712475194,QQQ
2023-12-26,3.1000957378749363,QQQ
2023-12-27,3.1064066501840637,QQQ
2023-12-28,3.104896362270904,QQQ
2023-12-29,3.0914592145315294,QQQ
2024-01-02,3.0391449323875595,QQQ
2024-01-03,3.0069864880286445,QQQ
2024-01-04,2.9915111486624646,QQQ
2024-01-05,2.9950591634984565,QQQ
2024-01-08,3.0569607533151637,QQQ
2024-01-09,3.062999813799922,QQQ
2024-01-10,3.0837599991022278,QQQ
2024-01-11,3.090176631565276,QQQ
2024-01-12,3.091761504466147,QQQ
2024-01-16,3.0914592145315285,QQQ
2024-01-17,3.0740214302861872,QQQ
2024-01-18,3.117654345153329,QQQ
2024-01-19,3.179480885278352,QQQ
2024-01-22,3.1836327829276208,QQQ
2024-01-23,3.1968433874800217,QQQ
2024-01-24,3.214583461659982,QQQ
2024-01-25,3.218509048474264,QQQ
2024-01-26,3.199334433128789,QQQ
2024-01-29,3.232097457356941,QQQ
2024-01-30,3.210582825154016,QQQ
2024-01-31,3.1476995481937546,QQQ
2024-02-01,3.1847652665105053,QQQ
2024-02-02,3.2385893718636614,QQQ
2024-02-05,3.2343619598187345,QQQ
2024-02-06,3.227869812960028,QQQ
2024-02-07,3.261084994154181,QQQ
2024-02-08,3.2671247516949,QQQ
2024-02-09,3.299283196053815,QQQ
2024-02-12,3.286374184380073,QQQ
2024-02-13,3.2351166390713413,QQQ
2024-02-14,3.27037070894826,QQQ
2024-02-15,3.280108813060327,QQQ
2024-02-16,3.2503656676025345,QQQ
2024-02-20,3.2258318536852095,QQQ
2024-02-21,3.212922609659481,QQQ
2024-02-22,3.306983340891063,QQQ
2024-02-23,3.29724500442701,QQQ
2024-02-26,3.29550863803085,QQQ
2024-02-27,3.3034350937030847,QQQ
2024-02-28,3.285845815962454,QQQ
2024-02-29,3.3140036238154025,QQQ
2024-03-01,3.3639023747062633,QQQ
2024-03-04,3.351899768132404,QQQ
2024-03-05,3.2917340800078834,QQQ
2024-03-06,3.312418518562545,QQQ
2024-03-07,3.3626948414316957,QQQ
2024-03-08,3.3141544202547317,QQQ
2024-03-11,3.3018497560982403,QQQ
2024-03-12,3.349181946944677,QQQ
2024-03-13,3.3234399026968244,QQQ
2024-03-14,3.3150610577066018,QQQ
2024-03-15,3.275655090180414,QQQ
2024-03-18,3.306896441248061,QQQ
2024-03-19,3.3151351779903395,QQQ
2024-03-20,3.3544416988662453,QQQ
2024-03-21,3.370315986593486,QQQ
2024-03-22,3.374170938403829,QQQ
2024-03-25,3.3619255240039307,QQQ
2024-03-26,3.3510405304858093,QQQ
2024-03-27,3.3624541247735364,QQQ
2024-03-28,3.356256135529916,QQQ
2024-04-01,3.363361459281365,QQQ
2024-04-02,3.33433488735037,QQQ
2024-04-03,3.3418184801360695,QQQ
2024-04-04,3.290719631234213,QQQ
2024-04-05,3.3294975513405136,QQQ
2024-04-08,3.330480167892014,QQQ
2024-04-09,3.342800864335584,QQQ
2024-04-10,3.3136237283172463,QQQ
2024-04-11,3.366536316826814,QQQ
2024-04-12,3.31286765495272,QQQ
2024-04-15,3.258367637670428,QQQ
2024-04-16,3.2586699276050464,QQQ
2024-04-17,3.2189096232992322,QQQ
2024-04-18,3.2005415016993846,QQQ
2024-04-19,3.1343246707868,QQQ
2024-04-22,3.1658460059983486,QQQ
2024-04-23,3.213089206033902,QQQ
2024-04-24,3.22397443190401,QQQ
2024-04-25,3.2084028988153612,QQQ
2024-04-26,3.257914086592507,QQQ
2024-04-29,3.271142349895892,QQQ
2024-04-30,3.2094610297625192,QQQ
2024-05-01,3.1862546427448684,QQQ
2024-05-02,3.2269222815585112,QQQ
2024-05-03,3.291778226885346,QQQ
2024-05-06,3.3278346081721324,QQQ
2024-05-07,3.328363441293725,QQQ
2024-05-08,3.326398440542711,QQQ
2024-05-09,3.333654793085476,QQQ
2024-05-10,3.341516190201452,QQQ
2024-05-13,3.3492260938221388,QQQ
2024-05-14,3.3707690729674344,QQQ
2024-05-15,3.4234553506420147,QQQ
2024-05-16,3.4165012880338677,QQQ
2024-05-17,3.414838112513499,QQQ
2024-05-20,3.438648847048401,QQQ
2024-05-21,3.445376366469574,QQQ
2024-05-22,3.4446958075007053,QQQ
2024-05-23,3.4292002535116874,QQQ
2024-05-24,3.461627993823118,QQQ
2024-05-28,3.474705228335187,QQQ
2024-05-29,3.4502141671834035,QQQ
2024-05-30,3.4132506837407743,QQQ
2024-05-31,3.406901433353851,QQQ
2024-06-03,3.425193808206054,QQQ
2024-06-04,3.434567119699096,QQQ
2024-06-05,3.5038070823098524,QQQ
2024-06-06,3.502597690219391,QQQ
2024-06-07,3.4994985794215876,QQQ
2024-06-10,3.5136339448808154,QQQ
2024-06-11,3.537746736998349,QQQ
2024-06-12,3.5840830672300465,QQQ
2024-06-13,3.603509552129039,QQQ
2024-06-14,3.6221804283674786,QQQ
2024-06-17,3.666551757848162,QQQ
2024-06-18,3.6676854031909785,QQQ
2024-06-20,3.6394151369764964,QQQ
2024-06-21,3.6296637888011913,QQQ
2024-06-24,3.588341614441184,QQQ
2024-06-25,3.6293761370417315,QQQ
2024-06-26,3.6368713474267627,QQQ
2024-06-27,3.6462595294469495,QQQ
2024-06-28,3.627331904263273,QQQ
2024-07-01,3.6486065168639996,QQQ
2024-07-02,3.68691555066126,QQQ
2024-07-03,3.717654092029818,QQQ
2024-07-05,3.756417141608973,QQQ
2024-07-08,3.765350843143292,QQQ
2024-07-09,3.7686063268281043,QQQ
2024-07-10,3.8078998359927585,QQQ
2024-07-11,3.724392067290389,QQQ
2024-07-12,3.7462721891682995,QQQ
2024-07-15,3.7563416272133145,QQQ
2024-07-16,3.7577801183626023,QQQ
2024-07-17,3.6474707803533026,QQQ
2024-07-18,3.6302091189138346,QQQ
2024-07-19,3.598032086395989,QQQ
2024-07-22,3.651634992657864,QQQ
2024-07-23,3.6387643190619174,QQQ
2024-07-24,3.508240590566929,QQQ
2024-07-25,3.469552823031445,QQQ
2024-07-26,3.505136600377406,QQQ
2024-07-29,3.512177562628556,QQQ
2024-07-30,3.4639503519295824,QQQ
2024-07-31,3.5664612602112857,QQQ
2024-08-01,3.4800765092103405,QQQ
2024-08-02,3.397477004423747,QQQ
2024-08-05,3.2961775794003842,QQQ
2024-08-06,3.3276728911894287,QQQ
2024-08-07,3.2916346333576,QQQ
2024-08-08,3.3923290138077524,QQQ
2024-08-09,3.4100446910291144,QQQ
2024-08-12,3.4173886402708433,QQQ
2024-08-13,3.502183406627211,QQQ
2024-08-14,3.5033196078418807,QQQ
2024-08-15,3.591824338368929,QQQ
2024-08-16,3.596442566455384,QQQ
2024-08-19,3.643685301786964,QQQ
2024-08-20,3.6360385979066434,QQQ
2024-08-21,3.65299750470752,QQQ
2024-08-22,3.5950795897017542,QQQ
2024-08-23,3.6340703442278164,QQQ
2024-08-26,3.598789553872434,QQQ
2024-08-27,3.609540247942278,QQQ
2024-08-28,3.5685812397373886,QQQ
2024-08-29,3.563357270021763,QQQ
2024-08-30,3.6058302837715983,QQQ
2024-09-03,3.496354159986389,QQQ
2024-09-04,3.4872687326047944,QQQ
2024-09-05,3.4905242162896064,QQQ
2024-09-06,3.3970227562898665,QQQ
2024-09-09,3.4407072532980423,QQQ
2024-09-10,3.472505784429652,QQQ
2024-09-11,3.5479123687658327,QQQ
2024-09-12,3.58273914333932,QQQ
2024-09-13,3.598789553872434,QQQ
2024-09-16,3.5828904044826224,QQQ
2024-09-17,3.5847833761177776,QQQ
2024-09-18,3.569262728114203,QQQ
2024-09-19,3.65950870442913,QQQ
2024-09-20,3.652543256573638,QQQ
2024-09-23,3.6622253638569244,QQQ
2024-09-24,3.6798901559932125,QQQ
2024-09-25,3.68330224491702,QQQ
2024-09-26,3.7109751341738506,QQQ
2024-09-27,3.6903529659516088,QQQ
2024-09-30,3.7003605983681775,SPY
2024-10-01,3.667211461584282,SPY
2024-10-02,3.6687590199284816,SPY
2024-10-03,3.662051874252375,SPY
2024-10-04,3.695330139781294,SPY
2024-10-07,3.6619227455073524,SPY
2024-10-08,3.6965554722417595,SPY
2024-10-09,3.722159517124152,SPY
2024-10-10,3.7156454685867564,SPY
2024-10-11,3.737895344652273,SPY
2024-10-14,3.7684654824086463,SPY
2024-10-15,3.739185837464073,SPY
2024-10-16,3.755437782653071,SPY
2024-10-17,3.7557604058560203,SPY
2024-10-18,3.770206932529988,SPY
2024-10-21,3.764015507195542,SPY
2024-10-22,3.762016196903369,SPY
2024-10-23,3.7276409330205773,SPY
2024-10-24,3.7357029372213875,SPY
2024-10-25,3.734412841728803,SPY
2024-10-28,3.7459573488530826,SPY
2024-10-29,3.752019645442505,SPY
2024-10-30,3.7406690300953684,SPY
2024-10-31,3.667340590329305,QQQ
2024-11-01,3.694474965209948,QQQ
2024-11-04,3.683712178851123,QQQ
2024-11-05,3.7307050025728397,QQQ
2024-11-06,3.832042998482399,QQQ
2024-11-07,3.8923753683738447,QQQ
2024-11-08,3.8969237803324956,QQQ
2024-11-11,3.8946494582096647,QQQ
2024-11-12,3.8876004765796544,QQQ
2024-11-13,3.882598175801882,QQQ
2024-11-14,3.855615252052286,QQQ
2024-11-15,3.763751778739604,QQQ
2024-11-18,3.7899007921203953,QQQ
2024-11-19,3.815974312222674,QQQ
2024-11-20,3.813776412526399,QQQ
2024-11-21,3.8274952833847795,QQQ
2024-11-22,3.833634861367473,QQQ
2024-11-25,3.8396982492106204,QQQ
2024-11-26,3.860314418280953,QQQ
2024-11-27,3.8299205920646373,QQQ
2024-11-29,3.8635734050426036,QQQ
2024-12-02,3.905639421265061,QQQ
2024-12-03,3.91761521039433,QQQ
2024-12-04,3.9660484458700735,QQQ
2024-12-05,3.955058018240656,QQQ
2024-12-06,3.990453912947733,QQQ
2024-12-09,3.9593780920676824,QQQ
2024-12-10,3.9458868624798953,QQQ
2024-12-11,4.016527665337023,QQQ
2024-12-12,3.990606293226824,QQQ
2024-12-13,4.021151570574187,QQQ
2024-12-16,4.079058864072786,QQQ
2024-12-17,4.0610951803788815,QQQ
2024-12-18,3.9145834003292515,QQQ
2024-12-19,3.897150724742057,QQQ
2024-12-20,3.9311826301216635,QQQ
2024-12-23,3.9694830416118965,QQQ
2024-12-24,4.02330858775656,QQQ
2024-12-26,4.020575498787381,QQQ
2024-12-27,3.96712950961838,QQQ
2024-12-30,3.9143669088351785,QQQ
2024-12-31,3.8811154878118903,QQQ
2025-01-02,3.8735236514376195,QQQ
2025-01-03,3.9369145444003872,QQQ
2025-01-06,3.9821608020878307,QQQ
2025-01-07,3.911102347185269,QQQ
2025-01-08,3.911785735571069,QQQ
2025-01-10,3.850445007765702,QQQ
2025-01-13,3.838070149551863,QQQ
2025-01-14,3.8344262632133024,QQQ
2025-01-15,3.9226419013082396,QQQ
2025-01-16,3.895160257346437,QQQ
2025-01-17,3.9609042177286997,QQQ
2025-01-21,3.984135241679709,QQQ
2025-01-22,4.035075318576102,QQQ
2025-01-23,4.0436541424593,QQQ
2025-01-24,4.020803140057975,QQQ
2025-01-27,3.903738848942624,QQQ
2025-01-28,3.96143569040943,QQQ
2025-01-29,3.953996002027239,QQQ
2025-01-30,3.970849353809476,QQQ
2025-01-31,3.965079809035002,QQQ
2025-02-03,3.93334615134034,QQQ
2025-02-04,3.9816297939811216,QQQ
2025-02-05,3.9996980068298895,QQQ
2025-02-06,4.020575498787381,QQQ
2025-02-07,3.9698625985875586,QQQ
2025-02-10,4.017918135383726,QQQ
2025-02-11,4.008352556278611,QQQ
2025-02-12,4.010705623698106,QQQ
2025-02-13,4.068403394312956,QQQ
2025-02-14,4.085484851939807,QQQ
2025-02-18,4.094746135060762,QQQ
2025-02-19,4.095885270561769,QQQ
2025-02-20,4.0784995169507585,QQQ
2025-02-21,3.99385227191587,QQQ
2025-02-24,3.9467077647760953,QQQ
2025-02-25,3.896982316659222,QQQ
2025-02-26,3.9063962123462788,QQQ
2025-02-27,3.797910048253094,QQQ
2025-02-28,3.8578849284349044,SPY
2025-03-03,3.7902952737506945,SPY
2025-03-04,3.7454297820938365,SPY
2025-03-05,3.785685221099063,SPY
2025-03-06,3.718485052876341,SPY
2025-03-07,3.7393263657935534,SPY
2025-03-10,3.639727461925891,SPY
2025-03-11,3.6094707024913637,SPY
2025-03-12,3.6286249051680266,SPY
2025-03-13,3.5802532380467014,SPY
2025-03-14,3.654206232442546,SPY
2025-03-17,3.68238519920842,SPY
2025-03-18,3.642584227517519,SPY
2025-03-19,3.6822552375027446,SPY
2025-03-20,3.6716067494036677,SPY
2025-03-21,3.67281826358633,SPY
2025-03-24,3.73859283960201,SPY
2025-03-25,3.7475797314150263,SPY
2025-03-26,3.7028402149084547,SPY
2025-03-27,3.6930065787308526,SPY
2025-03-28,3.61863579333026,SPY
2025-03-31,3.642926672625418,EFA
2025-04-01,3.6482750903602437,EFA
2025-04-02,3.6567439950270306,EFA
2025-04-03,3.5800789587693522,EFA
2025-04-04,3.34384356803637,EFA
2025-04-07,3.2631672184775726,EFA
2025-04-08,3.252024104943373,EFA
2025-04-09,3.502967990399113,EFA
2025-04-10,3.433880686487076,EFA
2025-04-11,3.5199057997326864,EFA
2025-04-14,3.557792731700953,EFA
2025-04-15,3.589884967869845,EFA
2025-04-16,3.5760676454682327,EFA
2025-04-17,3.6148457497576447,EFA
2025-04-21,3.5952340775086467,EFA
2025-04-22,3.6696701451074967,EFA
2025-04-23,3.68437933173423,EFA
2025-04-24,3.733409377236696,EFA
2025-04-25,3.749455322345148,EFA
2025-04-28,3.7744161042329476,EFA
2025-04-29,3.7819931446746127,EFA
2025-04-30,3.777536245212921,EFA
2025-05-01,3.765501613405588,EFA
2025-05-02,3.8377090582975986,EFA
2025-05-05,3.8443952723701065,EFA
2025-05-06,3.839492094843866,EFA
2025-05-07,3.8265659447633995,EFA
2025-05-08,3.813194554474348,EFA
2025-05-09,3.831914708450213,EFA
2025-05-12,3.8515270726031874,EFA
2025-05-13,3.8564295582254515,EFA
2025-05-14,3.8377090582975986,EFA
2025-05-15,3.8796076495189724,EFA
2025-05-16,3.888522140346332,EFA
2025-05-19,3.9255175540414644,EFA
2025-05-20,3.9442380539693174,EFA
2025-05-21,3.921060308627785,EFA
2025-05-22,3.918831339968957,EFA
2025-05-23,3.9241804496077584,EFA
2025-05-27,3.9812334676644507,EFA
2025-05-28,3.9353235631419583,EFA
2025-05-29,3.9527069586361043,EFA
2025-05-30,3.9585013084834904,EFA
2025-06-02,4.000845485865436,EFA
2025-06-03,3.9705359402908225,EFA
2025-06-04,3.98836526789753,EFA
2025-06-05,3.985690367126141,EFA
2025-06-06,3.999953621640314,EFA
2025-06-09,3.9995083814317294,EFA
2025-06-10,4.004856799166555,EFA
2025-06-11,3.998170931046036,EFA
2025-06-12,4.028926062781222,EFA
2025-06-13,3.9772218084113433,EFA
2025-06-16,3.9921402959908305,EFA
2025-06-17,3.9431680244703644,EFA
2025-06-18,3.9499697865068715,EFA
2025-06-20,3.9146010390594195,EFA
2025-06-23,3.9440751105829586,EFA
2025-06-24,3.9921402959908296,EFA
2025-06-25,3.9703747266644043,EFA
2025-06-26,4.014812605477862,EFA
2025-06-27,4.051088093085919,EFA
2025-06-30,4.053355462415418,QQQ
2025-07-01,4.019187886897682,QQQ
2025-07-02,4.0471830903017665,QQQ
2025-07-03,4.087008187741591,QQQ
2025-07-07,4.056221222628033,QQQ
2025-07-08,4.058499031097497,QQQ
2025-07-09,4.087228837823689,QQQ
2025-07-10,4.081350665819502,QQQ
2025-07-11,4.07216588191428,QQQ
2025-07-14,4.086935086190001,QQQ
2025-07-15,4.090682101303679,QQQ
2025-07-16,4.0948704165815535,QQQ
2025-07-17,4.128009188667718,QQQ
2025-07-18,4.124041523471942,QQQ
2025-07-21,4.145423503073957,QQQ
2025-07-22,4.123967973444576,QQQ
2025-07-23,4.1427783929434385,QQQ
2025-07-24,4.151595875187607,QQQ
2025-07-25,4.161588812442302,QQQ
2025-07-28,4.174594609964345,QQQ
2025-07-29,4.1681284862170065,QQQ
2025-07-30,4.173712906587506,QQQ
2025-07-31,4.151595875187607,QQQ
2025-08-01,4.069814523417451,QQQ
2025-08-04,4.144909101358171,QQQ
2025-08-05,4.11676724637513,QQQ
2025-08-06,4.168569337905426,QQQ
2025-08-07,4.1826770404106295,QQQ
2025-08-08,4.22169398450098,QQQ
2025-08-11,4.2092025886947235,QQQ
2025-08-12,4.262107033683956,QQQ
2025-08-13,4.264238190574465,QQQ
2025-08-14,4.26093157867343,QQQ
2025-08-15,4.242194709201933,QQQ
2025-08-18,4.240504403999844,QQQ
2025-08-19,4.182971240520094,QQQ
2025-08-20,4.158135548962312,QQQ
2025-08-21,4.138884277775029,QQQ
2025-08-22,4.202736464947385,QQQ
2025-08-25,4.190612819277959,QQQ
2025-08-26,4.207439181941046,QQQ
2025-08-27,4.213905305688384,QQQ
2025-08-28,4.240284202393523,QQQ
2025-08-29,4.191200771021111,QQQ
2025-09-02,4.15607794209917,QQQ
2025-09-03,4.1887758624969145,QQQ
2025-09-04,4.226690453128328,QQQ
2025-09-05,4.232789275214613,QQQ
2025-09-08,4.253436651494521,QQQ
2025-09-09,4.265487195612359,QQQ
2025-09-10,4.266883300704984,QQQ
2025-09-11,4.291718992262766,QQQ
2025-09-12,4.310676063340584,QQQ
